Main,Sub1,number of tools 1,Sub2,number of tools 2
/transcriptomics-category,/ribo-seq-category,1594,/quality-control6-category,143
/transcriptomics-category,/ribo-seq-category,1594,/file-format-conversion-category,154
/transcriptomics-category,/ribo-seq-category,1594,/read-alignment-category,311
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/read-simulation-category,2
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/unclassified-tools-40-category,2
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/noise-reduction-2-category,4
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/differential-clip-category,5
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/pipelines-1-category,8
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/variant-aggregation-summarization-category,8
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-intersection-category,9
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-editing-category,10
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/mirna-target-identification-category,11
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/tag-density-plot-category,11
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-splitting-category,15
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-sampling-category,18
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/peak-calling-2-category,20
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/rna-motifs-discovery-category,22
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-comparison-category,24
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/depth-of-coverage-category,25
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-sorting-category,25
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/read-clustering-category,32
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/alignment-evaluation-category,37
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/fm-index-construction-category,37
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/base-calling-category,40
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/duplicate-reads-removal-category,40
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-merging-category,40
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-parsing-category,55
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-filtering-category,65
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/data-compression-category,97
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/adapter-trimming-category,122
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/error-correction-category,137
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/quality-control6-category,143
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/file-format-conversion-category,154
/transcriptomics-category,/rip-seq-clip-seq-category,1529,/read-alignment-category,311
/transcriptomics-category,/rna-modification-analysis-category,104,/pseudouridine-sites-category,3
/transcriptomics-category,/rna-modification-analysis-category,104,/unclassified-tools-14-category,6
/transcriptomics-category,/rna-modification-analysis-category,104,/genetic-code-prediction-category,8
/transcriptomics-category,/rna-modification-analysis-category,104,/rna-editing-prediction-category,8
/transcriptomics-category,/rna-modification-analysis-category,104,/rbp-target-interaction-prediction-category,11
/transcriptomics-category,/rna-modification-analysis-category,104,/polyadenylation-prediction-category,14
/transcriptomics-category,/rna-modification-analysis-category,104,/rna-methylation-prediction-category,20
/transcriptomics-category,/rna-modification-analysis-category,104,/alternative-splicing-annotation-category,34
/transcriptomics-category,/rna-modification-databases-category,118,/polyadenylation-category,8
/transcriptomics-category,/rna-modification-databases-category,118,/rna-methylation-data-category,8
/transcriptomics-category,/rna-modification-databases-category,118,/rna-editing-category,13
/transcriptomics-category,/rna-modification-databases-category,118,/gene-regulatory-network-data-category,36
/transcriptomics-category,/rna-modification-databases-category,118,/alternative-splicing-category,53
/transcriptomics-category,/rna-protein-interaction-analysis-category,4,/prediction-from-rna-side-category,4
/transcriptomics-category,/rna-protein-interaction-databases-category,41,/rna-binding-protein-data-category,6
/transcriptomics-category,/rna-protein-interaction-databases-category,41,/rbp-target-interactions-category,17
/transcriptomics-category,/rna-protein-interaction-databases-category,41,/protein-rna-interaction-data-category,18
/transcriptomics-category,/rna-seq-category,4627,/chimeric-transcript-detection-category,0
/transcriptomics-category,/rna-seq-category,4627,/codon-usage-category,0
/transcriptomics-category,/rna-seq-category,4627,/data-storage-and-management-category,0
/transcriptomics-category,/rna-seq-category,4627,/immune-receptors-repertoire-analysis-category,0
/transcriptomics-category,/rna-seq-category,4627,/imprinted-gene-prediction-category,1
/transcriptomics-category,/rna-seq-category,4627,/ssrna-seq-data-analysis-category,1
/transcriptomics-category,/rna-seq-category,4627,/meta-analysis2-category,2
/transcriptomics-category,/rna-seq-category,4627,/tissue-specific-gene-detection-category,2
/transcriptomics-category,/rna-seq-category,4627,/base-quality-recalibration-category,3
/transcriptomics-category,/rna-seq-category,4627,/table-of-counts-category,3
/transcriptomics-category,/rna-seq-category,4627,/barcode-removal-category,4
/transcriptomics-category,/rna-seq-category,4627,/cell-subpopulation-deconvolution-category,4
/transcriptomics-category,/rna-seq-category,4627,/indel-realignment-category,4
/transcriptomics-category,/rna-seq-category,4627,/read-realignment-category,4
/transcriptomics-category,/rna-seq-category,4627,/sex-linked-gene-detection-category,4
/transcriptomics-category,/rna-seq-category,4627,/allopolyploidy-category,5
/transcriptomics-category,/rna-seq-category,4627,/feature-selection-category,5
/transcriptomics-category,/rna-seq-category,4627,/driver-gene-fusion-prediction-category,6
/transcriptomics-category,/rna-seq-category,4627,/rna-turnover-estimation-category,6
/transcriptomics-category,/rna-seq-category,4627,/lincrna-detection-category,7
/transcriptomics-category,/rna-seq-category,4627,/sqtl-detection-category,8
/transcriptomics-category,/rna-seq-category,4627,/variant-aggregation-summarization-category,8
/transcriptomics-category,/rna-seq-category,4627,/file-intersection-category,9
/transcriptomics-category,/rna-seq-category,4627,/transposable-element-expression-category,9
/transcriptomics-category,/rna-seq-category,4627,/assembly-evaluation-1-category,10
/transcriptomics-category,/rna-seq-category,4627,/file-editing-category,10
/transcriptomics-category,/rna-seq-category,4627,/alignment-free-transcript-quantification-category,11
/transcriptomics-category,/rna-seq-category,4627,/lncrna-interaction-prediction-category,11
/transcriptomics-category,/rna-seq-category,4627,/hla-genotyping-category,13
/transcriptomics-category,/rna-seq-category,4627,/data-simulation3-category,14
/transcriptomics-category,/rna-seq-category,4627,/polyadenylation-prediction-category,14
/transcriptomics-category,/rna-seq-category,4627,/rna-editing2-category,14
/transcriptomics-category,/rna-seq-category,4627,/exon-skipping-detection-category,15
/transcriptomics-category,/rna-seq-category,4627,/file-splitting-category,15
/transcriptomics-category,/rna-seq-category,4627,/batch-effect-correction-category,17
/transcriptomics-category,/rna-seq-category,4627,/time-course2-category,17
/transcriptomics-category,/rna-seq-category,4627,/file-sampling-category,18
/transcriptomics-category,/rna-seq-category,4627,/intron-retention-detection-category,19
/transcriptomics-category,/rna-seq-category,4627,/differential-co-expression-category,20
/transcriptomics-category,/rna-seq-category,4627,/transcriptomic-and-epigenomic-data-integration-category,21
/transcriptomics-category,/rna-seq-category,4627,/experimental-design2-category,22
/transcriptomics-category,/rna-seq-category,4627,/alternative-polyadenylation-category,24
/transcriptomics-category,/rna-seq-category,4627,/file-comparison-category,24
/transcriptomics-category,/rna-seq-category,4627,/depth-of-coverage-category,25
/transcriptomics-category,/rna-seq-category,4627,/file-sorting-category,25
/transcriptomics-category,/rna-seq-category,4627,/allele-specific-expression-category,26
/transcriptomics-category,/rna-seq-category,4627,/circular-rna-detection-category,28
/transcriptomics-category,/rna-seq-category,4627,/mirna-regulatory-modules-inference-category,30
/transcriptomics-category,/rna-seq-category,4627,/demultiplexing-category,31
/transcriptomics-category,/rna-seq-category,4627,/read-clustering-category,32
/transcriptomics-category,/rna-seq-category,4627,/lncrna-disease-association-prediction-category,33
/transcriptomics-category,/rna-seq-category,4627,/copy-number-and-gene-expression-data-integration-category,34
/transcriptomics-category,/rna-seq-category,4627,/lncrna-prediction-category,34
/transcriptomics-category,/rna-seq-category,4627,/alignment-evaluation-category,37
/transcriptomics-category,/rna-seq-category,4627,/fm-index-construction-category,37
/transcriptomics-category,/rna-seq-category,4627,/base-calling-category,40
/transcriptomics-category,/rna-seq-category,4627,/duplicate-reads-removal-category,40
/transcriptomics-category,/rna-seq-category,4627,/file-merging-category,40
/transcriptomics-category,/rna-seq-category,4627,/k-mer-counters-category,40
/transcriptomics-category,/rna-seq-category,4627,/novel-transcript-quantification-category,49
/transcriptomics-category,/rna-seq-category,4627,/differential-usage-category,50
/transcriptomics-category,/rna-seq-category,4627,/reference-based-transcriptome-assembly-category,50
/transcriptomics-category,/rna-seq-category,4627,/variant-detection2-category,51
/transcriptomics-category,/rna-seq-category,4627,/file-parsing-category,55
/transcriptomics-category,/rna-seq-category,4627,/transcriptome-assembly-category,58
/transcriptomics-category,/rna-seq-category,4627,/eqtl-mapping-category,60
/transcriptomics-category,/rna-seq-category,4627,/file-filtering-category,65
/transcriptomics-category,/rna-seq-category,4627,/gene-fusion-detection-category,65
/transcriptomics-category,/rna-seq-category,4627,/unclassified-tools2-category,69
/transcriptomics-category,/rna-seq-category,4627,/classification-category,78
/transcriptomics-category,/rna-seq-category,4627,/gene-co-expression-prediction-category,84
/transcriptomics-category,/rna-seq-category,4627,/data-compression-category,97
/transcriptomics-category,/rna-seq-category,4627,/similarity-search-category,101
/transcriptomics-category,/rna-seq-category,4627,/spliced-read-alignment-category,102
/transcriptomics-category,/rna-seq-category,4627,/workflows-pipelines3-category,103
/transcriptomics-category,/rna-seq-category,4627,/alternative-splicing2-category,105
/transcriptomics-category,/rna-seq-category,4627,/survival-analysis-category,112
/transcriptomics-category,/rna-seq-category,4627,/adapter-trimming-category,122
/transcriptomics-category,/rna-seq-category,4627,/multiple-alignment2-category,126
/transcriptomics-category,/rna-seq-category,4627,/error-correction-category,137
/transcriptomics-category,/rna-seq-category,4627,/quality-control6-category,143
/transcriptomics-category,/rna-seq-category,4627,/file-format-conversion-category,154
/transcriptomics-category,/rna-seq-category,4627,/functional-predictions-category,172
/transcriptomics-category,/rna-seq-category,4627,/normalization-4-category,183
/transcriptomics-category,/rna-seq-category,4627,/clustering-category,196
/transcriptomics-category,/rna-seq-category,4627,/transcript-quantification-category,198
/transcriptomics-category,/rna-seq-category,4627,/normalization-differential-expression-category,235
/transcriptomics-category,/rna-seq-category,4627,/read-alignment-category,311
/transcriptomics-category,/rna-seq-category,4627,/gene-regulatory-networks-category,360
/transcriptomics-category,/rna-structure-analysis-category,454,/structure-design-category,0
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-thermometer-prediction-category,1
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-structure-flexibility-category,2
/transcriptomics-category,/rna-structure-analysis-category,454,/ribosnitch-prediction-category,7
/transcriptomics-category,/rna-structure-analysis-category,454,/g-quadruplex-prediction-category,8
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-sequence-structure-patterns-category,24
/transcriptomics-category,/rna-structure-analysis-category,454,/unclassified-tools-17-category,24
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-visualization-category,30
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-rna-interaction-prediction-category,32
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-pseudoknots-category,36
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-structural-motif-detection-category,36
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-folding-prediction-category,42
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-structures-category,47
/transcriptomics-category,/rna-structure-analysis-category,454,/rna-structure-alignment-category,57
/transcriptomics-category,/rna-structure-analysis-category,454,/2d-structure-prediction-category,108
/transcriptomics-category,/rna-structure-databases-category,43,/g-quadruplex-data-category,4
/transcriptomics-category,/rna-structure-databases-category,43,/rna-structure-data-category,39
/transcriptomics-category,/rna-structurome-category,17,/data-analysis-37-category,17
/transcriptomics-category,/rna-transcription-databases-category,709,/rna-ontologies-category,1
/transcriptomics-category,/rna-transcription-databases-category,709,/reference-genes-data-category,3
/transcriptomics-category,/rna-transcription-databases-category,709,/retrocopy-data-category,3
/transcriptomics-category,/rna-transcription-databases-category,709,/translation-initiation-site-data-category,4
/transcriptomics-category,/rna-transcription-databases-category,709,/circadian-gene-expression-data-category,5
/transcriptomics-category,/rna-transcription-databases-category,709,/gene-expression-ontologies-category,5
/transcriptomics-category,/rna-transcription-databases-category,709,/eqtl-mapping-databases-category,7
/transcriptomics-category,/rna-transcription-databases-category,709,/cis-regulatory-rna-elements-category,15
/transcriptomics-category,/rna-transcription-databases-category,709,/gene-expression-array-data-category,15
/transcriptomics-category,/rna-transcription-databases-category,709,/translated-mrna-data-category,15
/transcriptomics-category,/rna-transcription-databases-category,709,/unclassified-data-8-category,17
/transcriptomics-category,/rna-transcription-databases-category,709,/primer-databases-category,18
/transcriptomics-category,/rna-transcription-databases-category,709,/gene-co-expression-category,35
/transcriptomics-category,/rna-transcription-databases-category,709,/microarray-data-category,53
/transcriptomics-category,/rna-transcription-databases-category,709,/est-data-category,86
/transcriptomics-category,/rna-transcription-databases-category,709,/gene-expression-category,427
/transcriptomics-category,/sage-analysis-category,3,/data-analysis-28-category,3
/genomics2-category,/sanger-sequencing-category,106,/file-manipulation-1-category,1
/genomics2-category,/sanger-sequencing-category,106,/unclassified-tools-19-category,1
/genomics2-category,/sanger-sequencing-category,106,/base-callers-category,12
/genomics2-category,/sanger-sequencing-category,106,/genome-editing-evaluation-category,15
/genomics2-category,/sanger-sequencing-category,106,/variant-detection-category,21
/genomics2-category,/sanger-sequencing-category,106,/aligners-category,26
/genomics2-category,/sanger-sequencing-category,106,/trace-editors-category,30
/phenomics-category,/scanning-force-microscopy-category,23,/3d-image-surfacing-5-category,0
/phenomics-category,/scanning-force-microscopy-category,23,/atomic-force-curve-analysis-category,1
/phenomics-category,/scanning-force-microscopy-category,23,/image-reconstruction-2-category,1
/phenomics-category,/scanning-force-microscopy-category,23,/image-acquisition-5-category,2
/phenomics-category,/scanning-force-microscopy-category,23,/image-visualization-10-category,3
/phenomics-category,/scanning-force-microscopy-category,23,/3d-image-analysis-10-category,4
/phenomics-category,/scanning-force-microscopy-category,23,/image-enhancement-13-category,5
/phenomics-category,/scanning-force-microscopy-category,23,/morphometric-analysis-12-category,7
/genomics2-category,/single-cell-dna-seq-category,160,/unclassified-tools-2-category,10
/genomics2-category,/single-cell-dna-seq-category,160,/single-cell-assemblers-category,17
/genomics2-category,/single-cell-dna-seq-category,160,/somatic-snp-detection-category,133
/genomics2-category,/single-cell-qpcr-1-category,8,/data-analysis-17-category,8
/transcriptomics-category,/single-cell-rna-seq-category,2315,/protein-activity-prediction-category,0
/transcriptomics-category,/single-cell-rna-seq-category,2315,/transformation-category,0
/transcriptomics-category,/single-cell-rna-seq-category,2315,/allele-specific-expression-1-category,1
/transcriptomics-category,/single-cell-rna-seq-category,2315,/haplotype-prediction-category,1
/transcriptomics-category,/single-cell-rna-seq-category,2315,/modality-prediction-category,1
/transcriptomics-category,/single-cell-rna-seq-category,2315,/stem-cell-prediction-category,1
/transcriptomics-category,/single-cell-rna-seq-category,2315,/doublet-detection-category,4
/transcriptomics-category,/single-cell-rna-seq-category,2315,/libraries-frameworks-category,4
/transcriptomics-category,/single-cell-rna-seq-category,2315,/other-tools-2-category,5
/transcriptomics-category,/single-cell-rna-seq-category,2315,/alternative-splicing-detection-category,6
/transcriptomics-category,/single-cell-rna-seq-category,2315,/rare-cell-prediction-category,6
/transcriptomics-category,/single-cell-rna-seq-category,2315,/variant-aggregation-summarization-category,8
/transcriptomics-category,/single-cell-rna-seq-category,2315,/variant-detection-1-category,8
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-intersection-category,9
/transcriptomics-category,/single-cell-rna-seq-category,2315,/immune-prediction-category,9
/transcriptomics-category,/single-cell-rna-seq-category,2315,/noise-reduction-1-category,9
/transcriptomics-category,/single-cell-rna-seq-category,2315,/batch-effect-removal-category,10
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-editing-category,10
/transcriptomics-category,/single-cell-rna-seq-category,2315,/cell-cycle-1-category,11
/transcriptomics-category,/single-cell-rna-seq-category,2315,/data-simulation-2-category,12
/transcriptomics-category,/single-cell-rna-seq-category,2315,/read-alignment-5-category,14
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-splitting-category,15
/transcriptomics-category,/single-cell-rna-seq-category,2315,/gene-set-prediction-category,15
/transcriptomics-category,/single-cell-rna-seq-category,2315,/scrna-seq-data-integration-category,16
/transcriptomics-category,/single-cell-rna-seq-category,2315,/variable-gene-detection-category,16
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-sampling-category,18
/transcriptomics-category,/single-cell-rna-seq-category,2315,/gene-filtering-category,18
/transcriptomics-category,/single-cell-rna-seq-category,2315,/marker-gene-detection-category,18
/transcriptomics-category,/single-cell-rna-seq-category,2315,/expression-pattern-detection-category,19
/transcriptomics-category,/single-cell-rna-seq-category,2315,/single-cell-imputation-category,20
/transcriptomics-category,/single-cell-rna-seq-category,2315,/classification-1-category,21
/transcriptomics-category,/single-cell-rna-seq-category,2315,/experimental-design2-category,22
/transcriptomics-category,/single-cell-rna-seq-category,2315,/umi-processing-category,23
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-comparison-category,24
/transcriptomics-category,/single-cell-rna-seq-category,2315,/depth-of-coverage-category,25
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-sorting-category,25
/transcriptomics-category,/single-cell-rna-seq-category,2315,/gene-network-prediction-category,25
/transcriptomics-category,/single-cell-rna-seq-category,2315,/quality-control-2-category,26
/transcriptomics-category,/single-cell-rna-seq-category,2315,/sub-population-detection-category,26
/transcriptomics-category,/single-cell-rna-seq-category,2315,/transcript-quantification-1-category,29
/transcriptomics-category,/single-cell-rna-seq-category,2315,/read-clustering-category,32
/transcriptomics-category,/single-cell-rna-seq-category,2315,/alignment-evaluation-category,37
/transcriptomics-category,/single-cell-rna-seq-category,2315,/fm-index-construction-category,37
/transcriptomics-category,/single-cell-rna-seq-category,2315,/base-calling-category,40
/transcriptomics-category,/single-cell-rna-seq-category,2315,/duplicate-reads-removal-category,40
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-merging-category,40
/transcriptomics-category,/single-cell-rna-seq-category,2315,/k-mer-counters-category,40
/transcriptomics-category,/single-cell-rna-seq-category,2315,/normalization-1-category,46
/transcriptomics-category,/single-cell-rna-seq-category,2315,/dimensionality-reduction-category,49
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-parsing-category,55
/transcriptomics-category,/single-cell-rna-seq-category,2315,/data-visualisation-category,60
/transcriptomics-category,/single-cell-rna-seq-category,2315,/differential-expression-detection-category,62
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-filtering-category,65
/transcriptomics-category,/single-cell-rna-seq-category,2315,/clustering-1-category,93
/transcriptomics-category,/single-cell-rna-seq-category,2315,/data-compression-category,97
/transcriptomics-category,/single-cell-rna-seq-category,2315,/cell-lineage-and-pseudotime-inference-category,99
/transcriptomics-category,/single-cell-rna-seq-category,2315,/spliced-read-alignment-category,102
/transcriptomics-category,/single-cell-rna-seq-category,2315,/adapter-trimming-category,122
/transcriptomics-category,/single-cell-rna-seq-category,2315,/error-correction-category,137
/transcriptomics-category,/single-cell-rna-seq-category,2315,/quality-control6-category,143
/transcriptomics-category,/single-cell-rna-seq-category,2315,/file-format-conversion-category,154
/transcriptomics-category,/single-cell-rna-seq-category,2315,/normalization-differential-expression-category,235
/proteomics-category,/small-angle-scattering-category,58,/data-analysis-51-category,58
/transcriptomics-category,/small-rna-seq-category,3727,/exo-mirna-detection-category,0
/transcriptomics-category,/small-rna-seq-category,3727,/impact-of-variants-on-mirnas-category,2
/transcriptomics-category,/small-rna-seq-category,3727,/base-quality-recalibration-category,3
/transcriptomics-category,/small-rna-seq-category,3727,/mirna-prioritization-category,3
/transcriptomics-category,/small-rna-seq-category,3727,/indel-realignment-category,4
/transcriptomics-category,/small-rna-seq-category,3727,/read-realignment-category,4
/transcriptomics-category,/small-rna-seq-category,3727,/virus-detection-1-category,4
/transcriptomics-category,/small-rna-seq-category,3727,/bacterial-srna-target-prediction-category,5
/transcriptomics-category,/small-rna-seq-category,3727,/ncrna-related-snps-category,5
/transcriptomics-category,/small-rna-seq-category,3727,/variant-aggregation-summarization-category,8
/transcriptomics-category,/small-rna-seq-category,3727,/file-intersection-category,9
/transcriptomics-category,/small-rna-seq-category,3727,/assembly-evaluation-1-category,10
/transcriptomics-category,/small-rna-seq-category,3727,/file-editing-category,10
/transcriptomics-category,/small-rna-seq-category,3727,/alignment-free-transcript-quantification-category,11
/transcriptomics-category,/small-rna-seq-category,3727,/rbp-target-interaction-prediction-category,11
/transcriptomics-category,/small-rna-seq-category,3727,/unclassified-tools4-category,13
/transcriptomics-category,/small-rna-seq-category,3727,/data-simulation3-category,14
/transcriptomics-category,/small-rna-seq-category,3727,/file-splitting-category,15
/transcriptomics-category,/small-rna-seq-category,3727,/isomir-detection-category,15
/transcriptomics-category,/small-rna-seq-category,3727,/batch-effect-correction-category,17
/transcriptomics-category,/small-rna-seq-category,3727,/file-sampling-category,18
/transcriptomics-category,/small-rna-seq-category,3727,/differential-co-expression-category,20
/transcriptomics-category,/small-rna-seq-category,3727,/mature-mirna-sequence-prediction-category,20
/transcriptomics-category,/small-rna-seq-category,3727,/experimental-design2-category,22
/transcriptomics-category,/small-rna-seq-category,3727,/file-comparison-category,24
/transcriptomics-category,/small-rna-seq-category,3727,/depth-of-coverage-category,25
/transcriptomics-category,/small-rna-seq-category,3727,/file-sorting-category,25
/transcriptomics-category,/small-rna-seq-category,3727,/mirna-regulatory-modules-inference-category,30
/transcriptomics-category,/small-rna-seq-category,3727,/read-clustering-category,32
/transcriptomics-category,/small-rna-seq-category,3727,/alignment-evaluation-category,37
/transcriptomics-category,/small-rna-seq-category,3727,/fm-index-construction-category,37
/transcriptomics-category,/small-rna-seq-category,3727,/tcga-data-access-category,39
/transcriptomics-category,/small-rna-seq-category,3727,/base-calling-category,40
/transcriptomics-category,/small-rna-seq-category,3727,/duplicate-reads-removal-category,40
/transcriptomics-category,/small-rna-seq-category,3727,/file-merging-category,40
/transcriptomics-category,/small-rna-seq-category,3727,/k-mer-counters-category,40
/transcriptomics-category,/small-rna-seq-category,3727,/novel-transcript-quantification-category,49
/transcriptomics-category,/small-rna-seq-category,3727,/mirna-disease-association-prediction-category,50
/transcriptomics-category,/small-rna-seq-category,3727,/reference-based-transcriptome-assembly-category,50
/transcriptomics-category,/small-rna-seq-category,3727,/software-pipelines3-category,54
/transcriptomics-category,/small-rna-seq-category,3727,/file-parsing-category,55
/transcriptomics-category,/small-rna-seq-category,3727,/transcriptome-assembly-category,58
/transcriptomics-category,/small-rna-seq-category,3727,/file-filtering-category,65
/transcriptomics-category,/small-rna-seq-category,3727,/ncrna-identification-category,67
/transcriptomics-category,/small-rna-seq-category,3727,/classification-category,78
/transcriptomics-category,/small-rna-seq-category,3727,/gene-co-expression-prediction-category,84
/transcriptomics-category,/small-rna-seq-category,3727,/data-compression-category,97
/transcriptomics-category,/small-rna-seq-category,3727,/spliced-read-alignment-category,102
/transcriptomics-category,/small-rna-seq-category,3727,/protein-rna-interactions-category,111
/transcriptomics-category,/small-rna-seq-category,3727,/adapter-trimming-category,122
/transcriptomics-category,/small-rna-seq-category,3727,/error-correction-category,137
/transcriptomics-category,/small-rna-seq-category,3727,/quality-control6-category,143
/transcriptomics-category,/small-rna-seq-category,3727,/file-format-conversion-category,154
/transcriptomics-category,/small-rna-seq-category,3727,/functional-predictions-category,172
/transcriptomics-category,/small-rna-seq-category,3727,/mirna-target-prediction-category,179
/transcriptomics-category,/small-rna-seq-category,3727,/normalization-4-category,183
/transcriptomics-category,/small-rna-seq-category,3727,/clustering-category,196
/transcriptomics-category,/small-rna-seq-category,3727,/transcript-quantification-category,198
/transcriptomics-category,/small-rna-seq-category,3727,/read-alignment-category,311
/transcriptomics-category,/small-rna-seq-category,3727,/gene-regulatory-networks-category,360
/genomics2-category,/snp-array-category,193,/cnv-prioritization-category,1
/genomics2-category,/snp-array-category,193,/data-import-category,1
/genomics2-category,/snp-array-category,193,/bioinformatics-workflows-1-category,2
/genomics2-category,/snp-array-category,193,/noise-reduction-category,3
/genomics2-category,/snp-array-category,193,/unclassified-tools-35-category,3
/genomics2-category,/snp-array-category,193,/genotype-calling-category,9
/genomics2-category,/snp-array-category,193,/homozygosity-mapping-category,10
/genomics2-category,/snp-array-category,193,/normalization-category,14
/genomics2-category,/snp-array-category,193,/image-analysis-category,22
/genomics2-category,/snp-array-category,193,/somatic-cna-detection2-category,30
/genomics2-category,/snp-array-category,193,/oligonucleotide-design-category,39
/genomics2-category,/snp-array-category,193,/cnv-detection-category,59
/phenomics-category,/spim-category,67,/3d-image-modelization-category,1
/phenomics-category,/spim-category,67,/image-classification-6-category,1
/phenomics-category,/spim-category,67,/image-simulation-10-category,1
/phenomics-category,/spim-category,67,/object-counting-category,2
/phenomics-category,/spim-category,67,/3d-image-surfacing-3-category,3
/phenomics-category,/spim-category,67,/time-lapse-spim-processing-category,3
/phenomics-category,/spim-category,67,/image-acquisition-10-category,4
/phenomics-category,/spim-category,67,/morphometric-analysis-9-category,4
/phenomics-category,/spim-category,67,/multiview-deconvolution-category,4
/phenomics-category,/spim-category,67,/image-enhancement-15-category,5
/phenomics-category,/spim-category,67,/3d-image-analysis-6-category,7
/phenomics-category,/spim-category,67,/3d-image-reconstruction-1-category,8
/phenomics-category,/spim-category,67,/image-segmentation-11-category,10
/phenomics-category,/spim-category,67,/3d-image-visualization-1-category,14
/genomics2-category,/starr-seq-analysis-category,1,/data-analysis-10-category,1
/genomics2-category,/strand-seq-category,2,/data-analysis-31-category,2
/phenomics-category,/super-resolution-imaging-category,266,/fret-data-analysis-category,1
/phenomics-category,/super-resolution-imaging-category,266,/biological-network-reconstruction-5-category,2
/phenomics-category,/super-resolution-imaging-category,266,/cell-counting-5-category,2
/phenomics-category,/super-resolution-imaging-category,266,/data-management-and-annotation-8-category,2
/phenomics-category,/super-resolution-imaging-category,266,/image-acquisition-11-category,2
/phenomics-category,/super-resolution-imaging-category,266,/structure-orientation-3-category,2
/phenomics-category,/super-resolution-imaging-category,266,/fluorescence-signal-quantification-2-category,3
/phenomics-category,/super-resolution-imaging-category,266,/image-classification-category,3
/phenomics-category,/super-resolution-imaging-category,266,/subcellular-protein-distribution-3-category,3
/phenomics-category,/super-resolution-imaging-category,266,/3d-image-surfacing-1-category,6
/phenomics-category,/super-resolution-imaging-category,266,/image-simulation-2-category,7
/phenomics-category,/super-resolution-imaging-category,266,/image-deconvolution-1-category,8
/phenomics-category,/super-resolution-imaging-category,266,/flim-data-analysis-category,9
/phenomics-category,/super-resolution-imaging-category,266,/image-registration-13-category,9
/phenomics-category,/super-resolution-imaging-category,266,/colocalization-analysis-2-category,10
/phenomics-category,/super-resolution-imaging-category,266,/morphometric-analysis-8-category,11
/phenomics-category,/super-resolution-imaging-category,266,/particle-tracking-2-category,11
/phenomics-category,/super-resolution-imaging-category,266,/frap-data-analysis-category,12
/phenomics-category,/super-resolution-imaging-category,266,/neuron-tracing-4-category,12
/phenomics-category,/super-resolution-imaging-category,266,/fcs-data-analysis-category,13
/phenomics-category,/super-resolution-imaging-category,266,/image-visualization-6-category,20
/phenomics-category,/super-resolution-imaging-category,266,/image-enhancement-7-category,21
/phenomics-category,/super-resolution-imaging-category,266,/3d-image-analysis-5-category,22
/phenomics-category,/super-resolution-imaging-category,266,/image-reconstruction-category,22
/phenomics-category,/super-resolution-imaging-category,266,/image-segmentation-6-category,22
/phenomics-category,/super-resolution-imaging-category,266,/single-molecule-detection-and-localization-category,31
